2014-11-04 11:35:16	0.0
2014-11-04 11:35:17	44.5
2014-11-04 11:35:18	39.9
2014-11-04 11:35:19	40.9
2014-11-04 11:35:20	43.9
2014-11-04 11:35:21	42.9
2014-11-04 11:35:22	45.9
2014-11-04 11:35:23	38.9
2014-11-04 11:35:24	44.9
2014-11-04 11:35:25	47.9
2014-11-04 11:35:26	44.9
2014-11-04 11:35:27	41.9
2014-11-04 11:35:28	43.9
2014-11-04 11:35:29	44.9
2014-11-04 11:35:30	43.9
2014-11-04 11:35:31	44.9
2014-11-04 11:35:32	42.9
2014-11-04 11:35:33	41.9
2014-11-04 11:35:34	43.9
2014-11-04 11:35:35	39.9
2014-11-04 11:35:36	41.9
2014-11-04 11:35:37	39.9
2014-11-04 11:35:38	38.9
2014-11-04 11:35:39	42.9
2014-11-04 11:35:40	41.8
2014-11-04 11:35:41	42.9
2014-11-04 11:35:42	44.9
2014-11-04 11:35:43	42.9
2014-11-04 11:35:44	37.9
2014-11-04 11:35:45	44.9
2014-11-04 11:35:46	6.0
2014-11-04 11:35:47	39.9
2014-11-04 11:35:48	43.9
2014-11-04 11:35:49	40.9
2014-11-04 11:35:50	44.9
2014-11-04 11:35:51	42.9
2014-11-04 11:35:52	38.9
2014-11-04 11:35:53	37.9
2014-11-04 11:35:54	41.9
2014-11-04 11:35:55	39.9
2014-11-04 11:35:56	45.9
2014-11-04 11:35:57	40.9
2014-11-04 11:35:58	41.9
2014-11-04 11:35:59	37.9
2014-11-04 11:36:00	44.9
2014-11-04 11:36:01	38.9
2014-11-04 11:36:02	39.9
2014-11-04 11:36:03	38.9
2014-11-04 11:36:04	42.9
2014-11-04 11:36:05	40.9
2014-11-04 11:36:06	48.8
2014-11-04 11:36:07	38.9
2014-11-04 11:36:08	42.9
2014-11-04 11:36:09	42.9
2014-11-04 11:36:10	38.9
2014-11-04 11:36:11	41.9
2014-11-04 11:36:12	44.9
2014-11-04 11:36:13	43.9
2014-11-04 11:36:14	45.9
2014-11-04 11:36:15	42.9
2014-11-04 11:36:16	40.9
